beta0,nu2,x_ini,logpost,chi2,Omega_V0,z_eq,z_t,f_TUO_zstar,delta_chi2
0.0028127764644379,0.0174710920850114,0.1695007286791238,-710.0608979003572,1390.2259698957205,0.6999169875424356,3259.839603574779,0.6704864496515408,0.0004419206192891,3.1269737780094147
0.0028127764644379,0.0174710920850114,0.1695007286791238,-710.0608979003572,1390.2259698957205,0.6999169875424356,3259.839603574779,0.6704864496515408,0.0004419206192891,3.1269737780094147
0.0028127764644379,0.0174710920850114,0.1695007286791238,-710.0608979003572,1390.2259698957205,0.6999169875424356,3259.839603574779,0.6704864496515408,0.0004419206192891,3.1269737780094147
0.0028127764644379,0.0174710920850114,0.1695007286791238,-710.0608979003572,1390.2259698957205,0.6999169875424356,3259.839603574779,0.6704864496515408,0.0004419206192891,3.1269737780094147
0.0031216114378827,0.017514951871232,0.0433615040324585,-710.0609790930592,1390.2261322811246,0.6999179515559057,3259.839603574779,0.6704875764655226,2.836115479963324e-05,3.1271361634135246
0.0027343779478457,0.0341650643728965,0.3882912859530157,-710.061360167905,1390.2268944308162,0.6999208546763008,3259.839603574779,0.6704978211089492,0.0016689662479826,3.1278983131051064
0.0027343779478457,0.0341650643728965,0.3882912859530157,-710.061360167905,1390.2268944308162,0.6999208546763008,3259.839603574779,0.6704978211089492,0.0016689662479826,3.1278983131051064
0.0030538144216641,0.0283986521249095,0.3188013077795498,-710.0614919239723,1390.2271579429507,0.6999212842218353,3259.839603574779,0.6705008478032182,0.0013457000993185,3.1281618252396584
0.0030538144216641,0.0283986521249095,0.3188013077795498,-710.0614919239723,1390.2271579429507,0.6999212842218353,3259.839603574779,0.6705008478032182,0.0013457000993185,3.1281618252396584
0.0030538144216641,0.0283986521249095,0.3188013077795498,-710.0614919239723,1390.2271579429507,0.6999212842218353,3259.839603574779,0.6705008478032182,0.0013457000993185,3.1281618252396584
0.0033275399666518,0.0464893848461366,0.2356907503733177,-710.061503725692,1390.22718154639,0.6999163856104876,3259.839603574779,0.6705003090568152,0.0008315766843347,3.1281854286789894
0.0033275399666518,0.0464893848461366,0.2356907503733177,-710.061503725692,1390.22718154639,0.6999163856104876,3259.839603574779,0.6705003090568152,0.0008315766843347,3.1281854286789894
0.0033275399666518,0.0464893848461366,0.2356907503733177,-710.061503725692,1390.22718154639,0.6999163856104876,3259.839603574779,0.6705003090568152,0.0008315766843347,3.1281854286789894
0.0033275399666518,0.0464893848461366,0.2356907503733177,-710.061503725692,1390.22718154639,0.6999163856104876,3259.839603574779,0.6705003090568152,0.0008315766843347,3.1281854286789894
0.0033275399666518,0.0464893848461366,0.2356907503733177,-710.061503725692,1390.22718154639,0.6999163856104876,3259.839603574779,0.6705003090568152,0.0008315766843347,3.1281854286789894
0.0033275399666518,0.0464893848461366,0.2356907503733177,-710.061503725692,1390.22718154639,0.6999163856104876,3259.839603574779,0.6705003090568152,0.0008315766843347,3.1281854286789894
0.0031746201684717,0.0148251886819137,0.2970698458043364,-710.0615255521678,1390.2272251993418,0.6999235859349334,3259.839603574779,0.6705017883251937,0.0012195522735236,3.128229081630707
0.0031746201684717,0.0148251886819137,0.2970698458043364,-710.0615255521678,1390.2272251993418,0.6999235859349334,3259.839603574779,0.6705017883251937,0.0012195522735236,3.128229081630707
0.0035856494237102,0.0349038700337066,0.189489520920575,-710.061591642543,1390.227357380092,0.6999187542388806,3259.839603574779,0.6705020859531683,0.0005506045476274,3.1283612623808494
0.0036792009601029,0.0214331974399434,0.1958565793849537,-710.0616796078228,1390.2275333106518,0.6999227421780526,3259.839603574779,0.6705044553990803,0.0005871745173896,3.128537192940712
