beta0,nu2,x_ini,logpost,chi2_total,chi2_sn,chi2_bao,Omega_V0,z_eq,z_t,f_TUO_zstar,r_d_Mpc,z_drag,chain
0.013761685290397358,0.026654754155337357,0.08826382298600885,-719.6151401542718,1409.346835320733,1390.2691577225924,19.077677598140653,0.7000761763298314,3259.8690434431683,0.6709626742899206,0.0001190590639277018,149.22017627313915,1020.8749338611531,1
0.013761685290397358,0.026654754155337357,0.08826382298600885,-719.6151401542718,1409.346835320733,1390.2691577225924,19.077677598140653,0.7000761763298314,3259.8690434431683,0.6709626742899206,0.0001190590639277018,149.22017627313915,1020.8749338611531,1
0.005742804073481952,0.030653385701162907,0.1379144387155874,-720.9769799029041,1412.0705148179975,1390.2321276515722,21.83838716642517,0.6999355864757545,3259.8690434431683,0.6705492947173088,0.0002934059786436805,149.0297219433707,1020.8749338611531,1
0.005742804073481952,0.030653385701162907,0.1379144387155874,-720.9769799029041,1412.0705148179975,1390.2321276515722,21.83838716642517,0.6999355864757545,3259.8690434431683,0.6705492947173088,0.0002934059786436805,149.0297219433707,1020.8749338611531,1
0.012244957822823668,0.007464252975920526,0.12291655859559371,-720.5571632628521,1411.2308815378935,1390.2595060765743,20.97137546131929,0.7000866074696223,3259.8690434431683,0.6708613208929185,0.00023253984471648006,149.0948792657078,1020.8749338611531,1
0.001930820267943438,0.011619204457926031,0.09764542697609623,-719.6546137955079,1409.425782603205,1390.2248537912965,19.200928811908593,0.69991229113999,3259.8690434431683,0.6704672082839205,0.00014601039398472944,149.1898974727676,1020.8749338611531,1
0.001930820267943438,0.011619204457926031,0.09764542697609623,-719.6546137955079,1409.425782603205,1390.2248537912965,19.200928811908593,0.69991229113999,3259.8690434431683,0.6704672082839205,0.00014601039398472944,149.1898974727676,1020.8749338611531,1
0.0035596012187068763,0.021221382739543014,0.06481792695344044,-718.9910484903331,1408.0986519928556,1390.2269593030214,17.87169268983414,0.6999202013349153,3259.8690434431683,0.6704908123867604,6.389710488999064e-05,149.2833360157768,1020.8749338611531,1
0.0035596012187068763,0.021221382739543014,0.06481792695344044,-718.9910484903331,1408.0986519928556,1390.2269593030214,17.87169268983414,0.6999202013349153,3259.8690434431683,0.6704908123867604,6.389710488999064e-05,149.2833360157768,1020.8749338611531,1
0.0035596012187068763,0.021221382739543014,0.06481792695344044,-718.9910484903331,1408.0986519928556,1390.2269593030214,17.87169268983414,0.6999202013349153,3259.8690434431683,0.6704908123867604,6.389710488999064e-05,149.2833360157768,1020.8749338611531,1
0.0035596012187068763,0.021221382739543014,0.06481792695344044,-718.9910484903331,1408.0986519928556,1390.2269593030214,17.87169268983414,0.6999202013349153,3259.8690434431683,0.6704908123867604,6.389710488999064e-05,149.2833360157768,1020.8749338611531,1
0.0035596012187068763,0.021221382739543014,0.06481792695344044,-718.9910484903331,1408.0986519928556,1390.2269593030214,17.87169268983414,0.6999202013349153,3259.8690434431683,0.6704908123867604,6.389710488999064e-05,149.2833360157768,1020.8749338611531,1
0.001249212110109612,0.053748773965979234,0.04658626293457055,-718.7356232301352,1407.5878014724597,1390.2243068292737,17.363494643185955,0.6999085768961116,3259.8690434431683,0.6704607061393967,3.290405139631669e-05,149.31959847781576,1020.8749338611531,1
0.011764183725305532,0.031908524129507204,0.05171997976939209,-718.9214951446088,1407.959545301407,1390.2569334879518,17.702611813455146,0.7000199221032304,3259.8690434431683,0.6708245742818343,4.058801553411175e-05,149.31055234772717,1020.8749338611531,1
0.011764183725305532,0.031908524129507204,0.05171997976939209,-718.9214951446088,1407.959545301407,1390.2569334879518,17.702611813455146,0.7000199221032304,3259.8690434431683,0.6708245742818343,4.058801553411175e-05,149.31055234772717,1020.8749338611531,1
0.02289825966038759,0.03471152959206411,0.036944359309752726,-719.1204057667635,1408.3573665457163,1390.349641956389,18.007724589327342,0.7003118688719404,3259.8690434431683,0.6718455731120265,2.0666400799328935e-05,149.33408433773388,1020.8749338611531,1
