beta0,nu2,x_ini,logpost,chi2_total,chi2_sn,chi2_bao,Omega_V0,z_eq,z_t,f_TUO_zstar,r_d_Mpc,z_drag,chain,delta_chi2
0.0038758954582568,0.0334695271801473,0.0104397453939897,-718.5050739663486,1407.1267029448866,1390.2274894192817,16.899213525605106,0.6999198371076049,3259.8690434431683,0.6704961919930322,1.647899015256106e-06,149.35679548477663,1020.8749338611532,1,0.09342759139258305
0.0038758954582568,0.0334695271801473,0.0104397453939897,-718.5050739663486,1407.1267029448866,1390.2274894192817,16.899213525605106,0.6999198371076049,3259.8690434431683,0.6704961919930322,1.647899015256106e-06,149.35679548477663,1020.8749338611532,1,0.09342759139258305
0.0030443711785617,0.0115284276173926,0.0135037920647282,-718.5084663053011,1407.1334876227916,1390.2260867878797,16.90740083491217,0.6999183375054759,3259.8690434431683,0.6704809141316381,2.756636699868786e-06,149.35546466240723,1020.8749338611532,3,0.10021226929757177
0.0030443711785617,0.0115284276173926,0.0135037920647282,-718.5084663053011,1407.1334876227916,1390.2260867878797,16.90740083491217,0.6999183375054759,3259.8690434431683,0.6704809141316381,2.756636699868786e-06,149.35546466240723,1020.8749338611532,3,0.10021226929757177
0.0030443711785617,0.0115284276173926,0.0135037920647282,-718.5084663053011,1407.1334876227916,1390.2260867878797,16.90740083491217,0.6999183375054759,3259.8690434431683,0.6704809141316381,2.756636699868786e-06,149.35546466240723,1020.8749338611532,3,0.10021226929757177
0.0030443711785617,0.0115284276173926,0.0135037920647282,-718.5084663053011,1407.1334876227916,1390.2260867878797,16.90740083491217,0.6999183375054759,3259.8690434431683,0.6704809141316381,2.756636699868786e-06,149.35546466240723,1020.8749338611532,3,0.10021226929757177
0.0030443711785617,0.0115284276173926,0.0135037920647282,-718.5084663053011,1407.1334876227916,1390.2260867878797,16.90740083491217,0.6999183375054759,3259.8690434431683,0.6704809141316381,2.756636699868786e-06,149.35546466240723,1020.8749338611532,3,0.10021226929757177
0.0030443711785617,0.0115284276173926,0.0135037920647282,-718.5084663053011,1407.1334876227916,1390.2260867878797,16.90740083491217,0.6999183375054759,3259.8690434431683,0.6704809141316381,2.756636699868786e-06,149.35546466240723,1020.8749338611532,3,0.10021226929757177
0.0030443711785617,0.0115284276173926,0.0135037920647282,-718.5084663053011,1407.1334876227916,1390.2260867878797,16.90740083491217,0.6999183375054759,3259.8690434431683,0.6704809141316381,2.756636699868786e-06,149.35546466240723,1020.8749338611532,3,0.10021226929757177
0.0030443711785617,0.0115284276173926,0.0135037920647282,-718.5084663053011,1407.1334876227916,1390.2260867878797,16.90740083491217,0.6999183375054759,3259.8690434431683,0.6704809141316381,2.756636699868786e-06,149.35546466240723,1020.8749338611532,3,0.10021226929757177
0.0030443711785617,0.0115284276173926,0.0135037920647282,-718.5084663053011,1407.1334876227916,1390.2260867878797,16.90740083491217,0.6999183375054759,3259.8690434431683,0.6704809141316381,2.756636699868786e-06,149.35546466240723,1020.8749338611532,3,0.10021226929757177
0.0030443711785617,0.0115284276173926,0.0135037920647282,-718.5084663053011,1407.1334876227916,1390.2260867878797,16.90740083491217,0.6999183375054759,3259.8690434431683,0.6704809141316381,2.756636699868786e-06,149.35546466240723,1020.8749338611532,3,0.10021226929757177
0.0030443711785617,0.0115284276173926,0.0135037920647282,-718.5084663053011,1407.1334876227916,1390.2260867878797,16.90740083491217,0.6999183375054759,3259.8690434431683,0.6704809141316381,2.756636699868786e-06,149.35546466240723,1020.8749338611532,3,0.10021226929757177
0.0030443711785617,0.0115284276173926,0.0135037920647282,-718.5084663053011,1407.1334876227916,1390.2260867878797,16.90740083491217,0.6999183375054759,3259.8690434431683,0.6704809141316381,2.756636699868786e-06,149.35546466240723,1020.8749338611532,3,0.10021226929757177
0.0030443711785617,0.0115284276173926,0.0135037920647282,-718.5084663053011,1407.1334876227916,1390.2260867878797,16.90740083491217,0.6999183375054759,3259.8690434431683,0.6704809141316381,2.756636699868786e-06,149.35546466240723,1020.8749338611532,3,0.10021226929757177
0.0030443711785617,0.0115284276173926,0.0135037920647282,-718.5084663053011,1407.1334876227916,1390.2260867878797,16.90740083491217,0.6999183375054759,3259.8690434431683,0.6704809141316381,2.756636699868786e-06,149.35546466240723,1020.8749338611532,3,0.10021226929757177
0.0030443711785617,0.0115284276173926,0.0135037920647282,-718.5084663053011,1407.1334876227916,1390.2260867878797,16.90740083491217,0.6999183375054759,3259.8690434431683,0.6704809141316381,2.756636699868786e-06,149.35546466240723,1020.8749338611532,3,0.10021226929757177
0.0030443711785617,0.0115284276173926,0.0135037920647282,-718.5084663053011,1407.1334876227916,1390.2260867878797,16.90740083491217,0.6999183375054759,3259.8690434431683,0.6704809141316381,2.756636699868786e-06,149.35546466240723,1020.8749338611532,3,0.10021226929757177
0.0030443711785617,0.0115284276173926,0.0135037920647282,-718.5084663053011,1407.1334876227916,1390.2260867878797,16.90740083491217,0.6999183375054759,3259.8690434431683,0.6704809141316381,2.756636699868786e-06,149.35546466240723,1020.8749338611532,3,0.10021226929757177
0.0030443711785617,0.0115284276173926,0.0135037920647282,-718.5084663053011,1407.1334876227916,1390.2260867878797,16.90740083491217,0.6999183375054759,3259.8690434431683,0.6704809141316381,2.756636699868786e-06,149.35546466240723,1020.8749338611532,3,0.10021226929757177
0.0057646085692861,0.0450125827599337,0.001311592484781,-718.5086468628222,1407.1338487378337,1390.2318667769432,16.901981960890495,0.6999287955640083,3259.8690434431683,0.6705443644005951,2.7291642185329878e-08,149.3587422505456,1020.8749338611532,7,0.10057338433966834
0.0057646085692861,0.0450125827599337,0.001311592484781,-718.5086468628222,1407.1338487378337,1390.2318667769432,16.901981960890495,0.6999287955640083,3259.8690434431683,0.6705443644005951,2.7291642185329878e-08,149.3587422505456,1020.8749338611532,7,0.10057338433966834
0.0057646085692861,0.0450125827599337,0.001311592484781,-718.5086468628222,1407.1338487378337,1390.2318667769432,16.901981960890495,0.6999287955640083,3259.8690434431683,0.6705443644005951,2.7291642185329878e-08,149.3587422505456,1020.8749338611532,7,0.10057338433966834
