beta0,nu2,x_ini,h,omega_b,omega_c,logpost,chi2_total,chi2_sn,chi2_bao,chi2_prior,Omega_V0,z_eq,z_t,f_TUO_zstar,r_d_Mpc,z_drag,Omega_b0,Omega_c0,Omega_r0,delta_chi2
0.0118657908241741,0.0080043408872251,0.068493925348973,0.6799301176819044,0.0224318525349822,0.1179900191576893,-702.5560584910602,1400.7298609200664,1389.5426705628631,11.187190357203038,4.382256062053972,0.6963380303871802,3360.8026023211705,0.6610019561319909,7.146993481687638e-05,148.53671800891283,1020.6307595054404,0.0485217642824444,0.2552211810559247,9.035112545303524e-05,-0.4884217321241522
0.018831893123347,0.0443753017487269,0.0816780522024497,0.6820860817471938,0.0224456640722815,0.1190893460049874,-702.0890425113245,1400.7323532350742,1389.5062019601464,11.22615127492772,3.4457317875747657,0.6959269646838934,3387.45248046106,0.6603539408179127,0.0001017892828895,148.18083563632086,1020.7581241053688,0.0482451969382514,0.2559732219441599,8.978085747928941e-05,-0.48592941711626736
0.018831893123347,0.0443753017487269,0.0816780522024497,0.6820860817471938,0.0224456640722815,0.1190893460049874,-702.0890425113245,1400.7323532350742,1389.5062019601464,11.22615127492772,3.4457317875747657,0.6959269646838934,3387.45248046106,0.6603539408179127,0.0001017892828895,148.18083563632086,1020.7581241053688,0.0482451969382514,0.2559732219441599,8.978085747928941e-05,-0.48592941711626736
0.018831893123347,0.0443753017487269,0.0816780522024497,0.6820860817471938,0.0224456640722815,0.1190893460049874,-702.0890425113245,1400.7323532350742,1389.5062019601464,11.22615127492772,3.4457317875747657,0.6959269646838934,3387.45248046106,0.6603539408179127,0.0001017892828895,148.18083563632086,1020.7581241053688,0.0482451969382514,0.2559732219441599,8.978085747928941e-05,-0.48592941711626736
0.0171723909291237,0.0201225664120802,0.0869024997630867,0.6807283557655939,0.0223174687412775,0.1191077127111209,-701.610604791999,1400.7348323934364,1389.3229379057884,11.411894487647984,2.486377190561527,0.6950206008820428,3384.8226977417758,0.6576396504892783,0.0001153090978364,148.31010847203564,1020.4651722502568,0.0481611947525742,0.257034962831792,9.013935397966004e-05,-0.4834502587541465
0.0171723909291237,0.0201225664120802,0.0869024997630867,0.6807283557655939,0.0223174687412775,0.1191077127111209,-701.610604791999,1400.7348323934364,1389.3229379057884,11.411894487647984,2.486377190561527,0.6950206008820428,3384.8226977417758,0.6576396504892783,0.0001153090978364,148.31010847203564,1020.4651722502568,0.0481611947525742,0.257034962831792,9.013935397966004e-05,-0.4834502587541465
0.0171723909291237,0.0201225664120802,0.0869024997630867,0.6807283557655939,0.0223174687412775,0.1191077127111209,-701.610604791999,1400.7348323934364,1389.3229379057884,11.411894487647984,2.486377190561527,0.6950206008820428,3384.8226977417758,0.6576396504892783,0.0001153090978364,148.31010847203564,1020.4651722502568,0.0481611947525742,0.257034962831792,9.013935397966004e-05,-0.4834502587541465
0.0171723909291237,0.0201225664120802,0.0869024997630867,0.6807283557655939,0.0223174687412775,0.1191077127111209,-701.610604791999,1400.7348323934364,1389.3229379057884,11.411894487647984,2.486377190561527,0.6950206008820428,3384.8226977417758,0.6576396504892783,0.0001153090978364,148.31010847203564,1020.4651722502568,0.0481611947525742,0.257034962831792,9.013935397966004e-05,-0.4834502587541465
0.0171723909291237,0.0201225664120802,0.0869024997630867,0.6807283557655939,0.0223174687412775,0.1191077127111209,-701.610604791999,1400.7348323934364,1389.3229379057884,11.411894487647984,2.486377190561527,0.6950206008820428,3384.8226977417758,0.6576396504892783,0.0001153090978364,148.31010847203564,1020.4651722502568,0.0481611947525742,0.257034962831792,9.013935397966004e-05,-0.4834502587541465
0.0171723909291237,0.0201225664120802,0.0869024997630867,0.6807283557655939,0.0223174687412775,0.1191077127111209,-701.610604791999,1400.7348323934364,1389.3229379057884,11.411894487647984,2.486377190561527,0.6950206008820428,3384.8226977417758,0.6576396504892783,0.0001153090978364,148.31010847203564,1020.4651722502568,0.0481611947525742,0.257034962831792,9.013935397966004e-05,-0.4834502587541465
0.0171723909291237,0.0201225664120802,0.0869024997630867,0.6807283557655939,0.0223174687412775,0.1191077127111209,-701.610604791999,1400.7348323934364,1389.3229379057884,11.411894487647984,2.486377190561527,0.6950206008820428,3384.8226977417758,0.6576396504892783,0.0001153090978364,148.31010847203564,1020.4651722502568,0.0481611947525742,0.257034962831792,9.013935397966004e-05,-0.4834502587541465
0.0171723909291237,0.0201225664120802,0.0869024997630867,0.6807283557655939,0.0223174687412775,0.1191077127111209,-701.610604791999,1400.7348323934364,1389.3229379057884,11.411894487647984,2.486377190561527,0.6950206008820428,3384.8226977417758,0.6576396504892783,0.0001153090978364,148.31010847203564,1020.4651722502568,0.0481611947525742,0.257034962831792,9.013935397966004e-05,-0.4834502587541465
0.0211978315698723,0.0458455339535032,0.0670249307779778,0.6809602415612255,0.0224781727206941,0.118499441108112,-702.3787255820864,1400.7359286409817,1389.5611854419112,11.174743199070294,4.021522523191302,0.6961734609223196,3374.109196424081,0.6611141688765864,6.84202924959796e-05,148.34440605185196,1020.7815312024924,0.0484749636375512,0.2555481786781323,9.007797454609213e-05,-0.4823540112088267
0.0211978315698723,0.0458455339535032,0.0670249307779778,0.6809602415612255,0.0224781727206941,0.118499441108112,-702.3787255820864,1400.7359286409817,1389.5611854419112,11.174743199070294,4.021522523191302,0.6961734609223196,3374.109196424081,0.6611141688765864,6.84202924959796e-05,148.34440605185196,1020.7815312024924,0.0484749636375512,0.2555481786781323,9.007797454609213e-05,-0.4823540112088267
0.0211978315698723,0.0458455339535032,0.0670249307779778,0.6809602415612255,0.0224781727206941,0.118499441108112,-702.3787255820864,1400.7359286409817,1389.5611854419112,11.174743199070294,4.021522523191302,0.6961734609223196,3374.109196424081,0.6611141688765864,6.84202924959796e-05,148.34440605185196,1020.7815312024924,0.0484749636375512,0.2555481786781323,9.007797454609213e-05,-0.4823540112088267
0.0211978315698723,0.0458455339535032,0.0670249307779778,0.6809602415612255,0.0224781727206941,0.118499441108112,-702.3787255820864,1400.7359286409817,1389.5611854419112,11.174743199070294,4.021522523191302,0.6961734609223196,3374.109196424081,0.6611141688765864,6.84202924959796e-05,148.34440605185196,1020.7815312024924,0.0484749636375512,0.2555481786781323,9.007797454609213e-05,-0.4823540112088267
0.0211978315698723,0.0458455339535032,0.0670249307779778,0.6809602415612255,0.0224781727206941,0.118499441108112,-702.3787255820864,1400.7359286409817,1389.5611854419112,11.174743199070294,4.021522523191302,0.6961734609223196,3374.109196424081,0.6611141688765864,6.84202924959796e-05,148.34440605185196,1020.7815312024924,0.0484749636375512,0.2555481786781323,9.007797454609213e-05,-0.4823540112088267
0.0211978315698723,0.0458455339535032,0.0670249307779778,0.6809602415612255,0.0224781727206941,0.118499441108112,-702.3787255820864,1400.7359286409817,1389.5611854419112,11.174743199070294,4.021522523191302,0.6961734609223196,3374.109196424081,0.6611141688765864,6.84202924959796e-05,148.34440605185196,1020.7815312024924,0.0484749636375512,0.2555481786781323,9.007797454609213e-05,-0.4823540112088267
0.0211978315698723,0.0458455339535032,0.0670249307779778,0.6809602415612255,0.0224781727206941,0.118499441108112,-702.3787255820864,1400.7359286409817,1389.5611854419112,11.174743199070294,4.021522523191302,0.6961734609223196,3374.109196424081,0.6611141688765864,6.84202924959796e-05,148.34440605185196,1020.7815312024924,0.0484749636375512,0.2555481786781323,9.007797454609213e-05,-0.4823540112088267
0.0258029578393978,0.0351662405233469,0.0262168893231655,0.6807132047746584,0.0224202175765674,0.1186754820836447,-701.9346241353992,1400.7361862935288,1389.5223680138588,11.213818279669976,3.133061977269472,0.6959442552241031,3376.9345898291376,0.6604524300991004,1.042384004681122e-05,148.4307112574147,1020.6639420980252,0.048385080979034,0.2561136077842724,9.014336658210128e-05,-0.48209635866169265
